t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base2_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_idm,v6_idm,Y6_idm,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
13.3,1,179.1288,10.1754,-0.1184,11,143.8213,11.2178,0.2575,24,115.1634,8.7234,0.7735,44,91.7794,4.8195,0.5918,55,79.442,4.2871,0.1523,54,68.5345,3.8654,0.0105,1.67440576,0.591305256,5.44853786,94.97779093,0.097604616,5.280262345,84.53513533,0.352983522,5.291451185,85.87517984,4.96475429,5.06696982,0.146022185,83.60021288,5.27329613,5.06696982,0.265211232,85.30264732,0.146022185,82.87233179,0.749932362,3.285667341,70.78201304,0.009685418,5.047671314,74.64970565,0.091238795,5.24273014,76.97623124,0.006183171,5.053605247,75.33308012
13.4,1,180.1457,10.1634,-0.1327,11,144.9433,11.2235,0.0112,24,116.0396,8.801,0.7462,44,92.2643,4.8781,0.6016,55,79.8715,4.3024,0.1595,54,68.9211,3.8647,-0.0175,1.677540006,0.608682513,5.509406111,95.52873154,0.118108359,5.290022806,85.06413761,0.381997853,5.326749538,86.4078548,5.023163164,5.081572038,0.146022185,84.10837008,5.299817253,5.081572038,0.287841236,85.83262905,0.146022185,83.380489,0.756092466,3.361276588,71.11436024,0.017605935,5.049431907,75.15456081,0.104713007,5.253201441,77.50102782,0.014297882,5.055035035,75.83851213
13.5,1,181.1614,10.1503,-0.1447,11,146.0655,11.2197,-0.1871,24,116.9235,8.876,0.7366,44,92.7551,4.9383,0.6242,55,80.3025,4.3179,0.1571,54,69.3073,3.8605,0.0385,1.680189577,0.616502643,5.571056376,96.08583718,0.138253179,5.301833642,85.59432098,0.408894491,5.364949323,86.94434973,5.081572038,5.096174257,0.146022185,84.61798751,5.328601377,5.096174257,0.329532457,86.36548918,0.146022185,83.89010642,0.761749596,3.437451547,71.45429665,0.025066428,5.05193855,75.65962933,0.117394433,5.264940884,78.02693493,0.021940783,5.057229114,76.34412534
13.6,1,182.1757,10.1361,-0.1396,11,147.1869,11.2093,-0.304,24,117.8148,8.9503,0.7344,44,93.2521,5.0018,0.6923,55,80.7351,4.3335,0.1592,54,69.6931,3.8558,0.0313,1.682484287,0.63586843,5.634643219,96.6493015,0.160296249,5.31565896,86.12588687,0.438537805,5.405838772,87.48493361,5.139980912,5.110776475,0.175226622,85.12906515,5.361554623,5.110776475,0.390284897,86.90164465,0.175226622,84.40118407,0.766950833,3.514146631,71.80187656,0.0320953,5.05514808,76.16498366,0.129334111,5.277874295,78.55407569,0.029141173,5.060143231,76.84999396
13.7,1,183.1886,10.1215,-0.1409,11,148.3072,11.1955,-0.132,24,118.7135,9.0236,0.7167,44,93.7558,5.0709,0.7636,55,81.1692,4.3499,0.1838,54,70.0786,3.8534,0.0035,1.684385673,0.676354885,5.702278707,97.21952937,0.185178991,5.331688585,86.65905573,0.472894784,5.449692552,88.02990286,5.198389786,5.128299137,0.204431059,85.64189507,5.400583112,5.128299137,0.460012334,87.44170296,0.204431059,84.91401399,0.771225894,3.59126922,72.15714735,0.040368656,5.059184946,76.67070031,0.140578785,5.291932173,79.08256602,0.037577685,5.063901,77.35619617
13.8,1,184.2001,10.1072,-0.1345,11,149.426,11.1813,-0.1256,24,119.6194,9.0944,0.6689,44,94.2667,5.1476,0.8541,55,81.6052,4.3683,0.2125,54,70.4641,3.8558,-0.0384,1.685705014,0.76938647,5.779217354,97.79745111,0.212581143,5.350206484,87.19407638,0.511762258,5.496982031,88.57960107,5.25679866,5.148742243,0.233635496,86.15676929,5.446584346,5.148742243,0.51965355,87.98636139,0.233635496,85.42888821,0.774636656,3.668732886,72.52014745,0.049806378,5.064165584,77.17686784,0.184448458,5.310377019,79.61268148,0.047170377,5.068618037,77.86282212
13.9,1,185.2101,10.094,-0.1202,11,150.5435,11.1685,-0.108,24,120.5322,9.1617,0.6327,44,94.7857,5.2332,0.9518,55,82.0431,4.3898,0.2471,54,70.85,3.864,0.115,1.686224142,0.843899131,5.863607267,98.38381183,0.242978124,5.371464599,87.73122284,0.556002671,5.548158257,89.13441689,5.25679866,5.172105793,0.262839933,86.67397987,5.498549701,5.172105793,0.569208546,88.53621636,0.262839933,85.94609879,0.777235222,3.746456408,72.89090692,0.060331677,5.070198751,77.68358606,0.225247304,5.33290175,80.14484542,0.057842684,5.074402306,78.36997314
14,1,186.219,10.0826,-0.101,11,151.6598,11.158,-0.0823,24,121.4516,9.2252,0.5983,44,95.3138,5.328,1.0266,55,82.4833,4.4145,0.2827,54,71.2371,3.8774,0.1589,1.685796134,0.94451946,5.958059213,98.97961775,0.275397064,5.395762411,88.27079908,0.603639988,5.603758524,89.69479274,5.25679866,5.198389786,0.29204437,87.19381885,5.555470555,5.198389786,0.621306427,89.09176342,0.29204437,86.46593777,0.779065413,3.824362949,73.26944789,0.071871119,5.077385863,78.19096529,0.263246037,5.359226353,80.67945182,0.069521429,5.081354449,78.87776098
14.1,1,187.2268,10.0736,-0.0764,11,152.7753,11.1507,-0.0414,24,122.3771,9.2851,0.5616,44,95.8518,5.4314,1.1125,55,82.9261,4.4425,0.2911,54,71.6257,3.8935,0.1693,1.684371929,0.976990461,6.05575826,99.58519358,0.310278592,5.423302117,88.81312929,0.655042385,5.664122523,90.261205,5.25679866,5.227594223,0.321248807,87.71657827,5.617601198,5.227594223,0.665860974,89.65352354,0.321248807,86.98869719,0.780164008,3.90237935,73.655785,0.084354599,5.085821323,78.69912565,0.298679536,5.389094307,81.21686785,0.082136787,5.089568127,79.3863071
14.2,1,188.2338,10.0667,-0.0606,11,153.8902,11.147,-0.0148,24,123.3084,9.3406,0.5175,44,96.4005,5.5429,1.192,55,83.3719,4.4733,0.3153,54,72.0158,3.9094,0.1561,1.681980782,1.065639496,6.162322209,100.2014258,0.347202701,5.454329977,89.35856229,0.708655809,5.729626761,90.83416767,5.25679866,5.259719104,0.350453244,88.24255018,5.684187295,5.259719104,0.702872187,90.22194227,0.350453244,87.5146691,0.780561779,3.980435528,74.04992575,0.097715262,5.095592849,79.20819635,0.331752948,5.422269602,81.75743605,0.095622202,5.099130348,79.89574203
14.3,1,189.2401,10.0602,-0.0656,11,155.0048,11.1462,0.0021,24,124.2449,9.3902,0.4553,44,96.9607,5.6618,1.2672,55,83.8209,4.5056,0.3209,54,72.4075,3.924,0.1587,1.678579997,1.18023324,6.280345533,100.8294604,0.385433109,5.489050247,89.90746732,0.763229446,5.800492342,91.41421691,5.25679866,5.294764428,0.379657681,88.77202663,5.754474514,5.294764428,0.749290623,90.79738972,0.379657681,88.04414554,0.780284369,4.058463965,74.45187072,0.111889399,5.106781789,79.71831509,0.362646571,5.458534259,82.30147624,0.109914275,5.110121775,80.40620463
14.4,1,190.2458,10.0523,-0.1009,11,156.1195,11.1464,0.0015,24,125.1861,9.4344,0.4093,44,97.5332,5.7878,1.3269,55,84.273,4.537,0.2991,54,72.8006,3.9382,0.1645,1.674087696,1.230696201,6.403415153,101.4698019,0.424670003,5.527593558,90.46022667,0.817996055,5.876815287,92.00189844,5.25679866,5.332730196,0.408862118,89.30529965,5.829403576,5.332730196,0.815202502,91.38033008,0.408862118,88.57741856,0.779353031,4.136399268,74.86161388,0.126816318,5.119463421,80.22962735,0.375934239,5.496127683,82.84920934,0.124952625,5.122617038,80.91784158
14.5,1,191.2504,10.0412,-0.1387,11,157.234,11.1455,-0.0197,24,126.1317,9.4761,0.4073,44,98.1186,5.921,1.3992,55,84.7281,4.5651,0.246,54,73.1952,3.9548,0.2141,1.668469285,1.295915842,6.533006737,102.1231025,0.464964669,5.570060558,91.01723273,0.872922459,5.958614892,92.59775992,5.25679866,5.373616408,0.438066555,89.84266129,5.910923827,5.373616408,0.900607825,91.97142246,0.438066555,89.1147802,0.777785276,4.214177796,75.27914274,0.142438188,5.13370724,80.74228588,0.388404392,5.534968122,83.40076413,0.140679736,5.136685011,81.43080668
14.6,1,192.2538,10.027,-0.169,11,158.3484,11.1421,-0.0467,24,127.0814,9.5195,0.4717,44,98.7177,6.0612,1.4722,55,85.1858,4.5883,0.1965,54,73.5918,3.9775,0.3031,1.661770554,1.316129446,6.664619682,102.7895645,0.506492877,5.616557025,91.57888843,0.927818819,6.045907138,93.20235064,5.315207534,5.417423064,0.438066555,90.38440359,6.000984609,5.417423064,0.966951931,92.57152092,0.438066555,89.65652251,0.775595423,4.291737338,75.70443849,0.158699879,5.149577228,81.2564501,0.429533114,5.577921433,83.95640861,0.157040788,5.15238909,81.94526038
14.7,1,193.2557,10.0106,-0.1865,11,159.4624,11.1366,-0.0582,24,128.0358,9.5675,0.5287,44,99.3312,6.2084,1.5422,55,85.6455,4.6071,0.1632,54,73.9911,4.008,0.3541,1.654136792,1.434345841,6.808054266,103.4703699,0.547490863,5.667206312,92.14560906,0.979803146,6.13868902,93.81621954,5.373616408,5.461229719,0.467270992,90.93052656,6.097679802,5.461229719,1.014234818,93.1812889,0.467270992,90.20264548,0.77336602,4.36907394,76.13747906,0.174002201,5.166977448,81.77227784,0.467735332,5.624694967,84.51653943,0.172435839,5.169632674,82.46136147
14.8,1,194.2559,9.9928,-0.2025,11,160.5758,11.1314,-0.0438,24,128.9952,9.6214,0.5922,44,99.9597,6.3619,1.5585,55,86.1071,4.6239,0.1584,54,74.3937,4.0444,0.3983,1.645649559,1.466012597,6.954655526,104.1658355,0.587826499,5.721955399,92.7178046,1.028756761,6.236669334,94.43988647,5.432025282,5.507956818,0.496475429,91.48132225,6.199103284,5.507956818,1.042456488,93.80119923,0.496475429,90.75344116,0.770517217,4.446125662,76.57823904,0.18994173,5.185971621,82.28992529,0.503229343,5.675017901,85.08152507,0.188463075,5.188478981,82.97926705
14.9,1,195.2542,9.9731,-0.2258,11,161.6888,11.1286,-0.0116,24,129.9603,9.6806,0.6429,44,100.6038,6.5199,1.5931,55,86.5703,4.6415,0.2009,54,74.8001,4.0837,0.4126,1.636381953,1.463367224,7.100992248,104.8759347,0.628082694,5.780738049,93.29587841,1.074455782,6.33954501,95.07384097,5.490434156,5.557604361,0.525679866,92.03708268,6.303348933,5.557604361,1.070678158,94.43153412,0.525679866,91.3092016,0.767057832,4.522831445,77.02668689,0.206465596,5.20661818,82.80955478,0.536207409,5.728638642,85.6517079,0.205069866,5.208985968,83.4991403
15,1,196.2504,9.9507,-0.2637,11,162.8017,11.1297,0.0365,24,130.9315,9.7431,0.6206,44,101.2638,6.6799,1.5972,55,87.0355,4.6618,0.2352,54,75.2105,4.1243,0.4249,1.626431265,1.526723146,7.253664563,105.6013012,0.667571014,5.843546318,93.88023304,1.114868167,6.446990589,95.71854003,5.54884303,5.610172348,0.58408874,92.59809992,6.410416749,5.610172348,1.07983861,95.0725758,0.58408874,91.87021883,0.76299484,4.599130929,77.48278501,0.223523166,5.228970497,83.33133421,0.566839843,5.785322626,86.22740596,0.222205816,5.231206549,84.02114993
15.1,1,197.2441,9.9241,-0.3187,11,163.9149,11.134,0.0678,24,131.9089,9.8054,0.6052,44,101.9397,6.8387,1.5696,55,87.5029,4.6852,0.27,54,75.6251,4.167,0.4704,1.61590779,1.515601754,7.405224738,106.3418236,0.704033567,5.91030342,94.47126338,1.146796358,6.558477405,96.37438777,5.607251904,5.668581222,0.642497614,93.16495804,6.51840061,5.668581222,1.088697754,95.72441586,0.642497614,92.43707696,0.757732732,4.674904202,77.94648677,0.242557358,5.253226233,83.85544405,0.595278316,5.844850458,86.80891461,0.241314949,5.255338044,84.54547716
15.2,1,198.2349,9.8917,-0.3834,11,165.0285,11.1397,0.0719,24,132.8925,9.8659,0.5854,44,102.6314,6.9937,1.5207,55,87.9727,4.712,0.3075,54,76.0442,4.2146,0.5417,1.604929656,1.487277031,7.553952441,107.0972189,0.738777293,5.980706776,95.06933406,1.171729909,6.673157041,97.04170348,5.665660778,5.732830983,0.700906488,93.73824114,6.627270385,5.732830983,1.107341811,96.38714289,0.700906488,93.01036005,0.751282903,4.750032492,78.4177336,0.263405461,5.279566779,84.3820837,0.621658528,5.90701631,87.39650795,0.262234534,5.281561498,85.07232213
15.3,1,199.2221,9.8524,-0.4606,11,166.1428,11.1451,0.0476,24,133.882,9.9245,0.5679,44,103.3383,7.144,1.4749,55,88.4455,4.7429,0.3552,54,76.4684,4.2702,0.6376,1.593700785,1.440692186,7.69802166,107.8670211,0.771977298,6.054584505,95.67479251,1.190318417,6.790330032,97.72073648,5.724069652,5.802921632,0.759315362,94.3185333,6.738004566,5.802921632,1.154831998,97.06094335,0.759315362,93.59065222,0.743654183,4.824397911,78.89645512,0.285908442,5.308157623,84.91146992,0.622157447,5.969232055,87.99032037,0.284805562,5.310042054,85.60190231
15.4,1,200.205,9.806,-0.5385,11,167.2575,11.1493,0.0358,24,134.8773,9.981,0.5316,44,104.06,7.2909,1.4536,55,88.9216,4.779,0.4204,54,76.8986,4.3339,0.7176,1.582352691,1.399488807,7.837970541,108.6508181,0.803074415,6.131782235,96.28797073,1.20265599,6.909361874,98.41167267,5.8408874,5.878853168,0.817724236,94.90641862,6.853487766,5.878853168,1.192914961,97.74629213,0.817724236,94.17853753,0.734853962,4.897883307,79.38256918,0.309911065,5.33914873,85.44383524,0.645783029,6.033810358,88.59047249,0.308872851,5.340929339,86.13445088
15.5,1,201.183,9.7524,-0.6144,11,168.3726,11.1527,0.0334,24,135.8781,10.0343,0.4954,44,104.7964,7.4371,1.4609,55,89.4016,4.8217,0.4948,54,77.3355,4.4037,0.7486,1.570730111,1.383365273,7.976307068,109.4484488,0.83319339,6.212089677,96.9091797,1.211318612,7.029627473,99.11463542,5.957705148,5.960625592,0.87613311,95.50248118,6.972779262,5.960625592,1.211504481,98.44357005,0.87613311,94.77460009,0.724889301,4.970372237,79.87598196,0.335261852,5.372674915,85.97942642,0.667642486,6.100574607,89.19719174,0.334285005,5.37435784,86.67021524
15.6,1,202.1552,9.692,-0.6514,11,169.4881,11.1564,0.0399,24,136.884,10.0836,0.4557,44,105.5475,7.5847,1.3893,55,89.8862,4.8711,0.5647,54,77.7796,4.4775,0.7872,1.558375646,1.382797122,8.11458678,110.2599075,0.860824886,6.295409016,97.5387206,1.215346147,7.150759334,99.82971135,6.016114022,6.048238903,0.905337547,96.10730507,7.09392971,6.048238903,1.210600557,99.15296303,0.905337547,95.37942398,0.713768038,5.041749041,80.37658802,0.361812911,5.408856206,86.51850298,0.687829649,6.169357572,89.81068835,0.360894231,5.410447263,87.20945549
15.7,1,203.121,9.6252,-0.7109,11,170.6039,11.1608,0.0164,24,137.8946,10.1292,0.4217,44,106.3134,7.7339,1.4002,55,90.3761,4.9264,0.5715,54,78.2313,4.5563,0.8516,1.544870053,1.274366856,8.242023466,111.0841098,0.888688598,6.381491504,98.17686975,1.219221794,7.272293949,100.5569407,6.13293177,6.138772657,0.934541984,96.72118233,7.214989766,6.138772657,1.209696633,99.874462,0.934541984,95.99330125,0.702155881,5.111964629,80.88427371,0.388055074,5.447661713,87.06132887,0.706429823,6.240000554,90.43115626,0.387190815,5.449166344,87.75243618
15.8,1,204.08,9.5535,-0.7518,11,171.7202,11.1653,0.0151,24,138.9096,10.1714,0.3861,44,107.0943,7.8832,1.3915,55,90.8717,4.9858,0.6024,54,78.6912,4.6424,0.9396,1.530111679,1.343481064,8.376371572,111.921747,0.914518799,6.470360364,98.82390579,1.220412774,7.394216128,101.2963624,6.249749518,6.232226856,0.963746421,97.34440502,7.335959429,6.232226856,1.189299266,100.6080579,0.963746421,96.61652394,0.690062563,5.180970885,81.39892048,0.413975772,5.489059291,87.60816492,0.723520754,6.312352629,91.05877391,0.413162479,5.490482592,88.29941862
15.9,1,205.0316,9.479,-0.7688,11,172.8369,11.1685,0.0067,24,139.9287,10.2106,0.3562,44,107.8899,8.0302,1.3576,55,91.3733,5.0467,0.6012,54,79.1602,4.7364,0.9739,1.514258295,1.294515729,8.505823145,112.7723293,0.938290438,6.561812244,99.48008701,1.218251004,7.516257405,102.0479881,6.308158392,6.328601498,1.022155295,97.97726517,7.454889356,6.328601498,1.167617371,101.3535469,1.022155295,97.24938409,0.677500462,5.248720931,81.92040507,0.439560908,5.533015382,88.15926866,0.739173458,6.386269975,91.69370505,0.43879539,5.534362131,88.85066086
16,1,205.9757,9.4037,-0.7587,11,173.9538,11.1683,-0.0077,24,140.9516,10.2465,0.3235,44,108.6984,8.1386,1.3424,55,91.881,5.1057,0.5651,54,79.6388,4.8355,1.0027,1.497669782,1.267757058,8.632598851,113.6355892,0.960035062,6.655641288,100.1456511,1.21271027,7.638082506,102.8117963,6.42497614,6.430817027,1.051359732,98.62034687,7.571651093,6.430817027,1.144650951,102.110712,1.051359732,97.89246579,0.663801033,5.315101035,82.44859617,0.466087033,5.579624085,88.71490063,0.753452937,6.461615269,92.33609931,0.465366914,5.580898822,89.40642391
16.1,1,206.9123,9.3284,-0.7573,11,175.0704,11.1638,-0.0743,24,141.9779,10.2788,0.2887,44,109.5189,8.2724,1.2586,55,92.3943,5.1604,0.5244,54,80.1273,4.9353,0.9892,1.486532071,1.272036076,8.759802458,114.5115694,0.979368578,6.751644794,100.8208156,1.202890709,7.759353533,103.5877317,6.541793888,6.535953001,1.080564169,99.27394217,7.686116188,6.535953001,1.158954665,102.8793236,1.080564169,98.54606109,0.649680827,5.380069117,82.98335468,0.492146527,5.628838737,89.27532377,0.746051148,6.536220384,92.98599109,0.491468955,5.630045718,89.96697113
16.2,1,207.8414,9.2528,-0.7636,11,176.1863,11.1553,-0.1135,24,143.0071,10.3069,0.1747,44,110.3524,8.3975,1.1738,55,92.9128,5.2106,0.4868,54,80.6257,5.0333,0.9648,1.470150517,1.148684025,8.874670861,115.3990365,0.996045444,6.849581652,101.5057738,1.18720768,7.879642604,104.375696,6.658611636,6.644009418,1.109768606,99.93834311,7.802011654,6.644009418,1.173559688,103.6595248,1.109768606,99.21046203,0.635163596,5.443585477,83.52453741,0.517725735,5.680611311,89.84079627,0.75754646,6.61197503,93.64340086,0.517088071,5.681754525,90.53256115
16.3,1,208.7629,9.1762,-0.7779,11,177.3013,11.1438,-0.1387,24,144.0389,10.3287,0.1225,44,111.198,8.5149,1.1084,55,93.4363,5.2585,0.4779,54,81.1339,5.1295,0.9746,1.454141157,1.109951138,8.985665975,116.2976031,1.011121227,6.949186196,102.2006924,1.168876134,7.998363372,105.1755323,6.775429384,6.754986278,1.138973043,100.6138417,7.919367623,6.754986278,1.188466018,104.4514615,1.138973043,99.88596066,0.620276897,5.505613167,84.07199734,0.542809125,5.734892224,90.41157145,0.767897727,6.688764802,94.30843785,0.542208924,5.735975417,91.10344764
16.4,1,209.6766,9.0979,-0.8092,11,178.415,11.1304,-0.1558,24,145.0724,10.3415,0.0529,44,112.0551,8.6269,1.1125,55,93.9646,5.3071,0.4996,54,81.6516,5.2256,0.9848,1.438198062,1.040037394,9.089669714,117.2065701,1.025888557,7.050298319,102.9057222,1.150160786,8.115250985,105.9870574,6.892247132,6.868883582,1.138973043,101.3007301,8.038214225,6.868883582,1.184612438,105.255283,1.138973043,100.572849,0.605052231,5.56611839,84.62558392,0.567379349,5.791630158,90.98789757,0.777148647,6.766479667,94.98120008,0.56681434,5.792656851,91.67987926
16.5,1,210.5823,9.0172,-0.837,11,179.5273,11.1156,-0.1522,24,146.1067,10.3445,-0.0117,44,112.9233,8.7361,1.0954,55,94.4979,5.3593,0.5885,54,82.1791,5.3239,1.0168,1.42163044,1.050594926,9.194729207,118.126043,1.039841632,7.152887175,103.621011,1.131968842,8.230267064,106.8100841,7.00906488,6.982780887,1.138973043,101.9990082,8.156675469,6.982780887,1.180758859,106.0709505,1.138973043,101.2711271,0.590251675,5.625143557,85.18514702,0.590256485,5.850655807,91.57001187,0.785339688,6.845013636,95.66177474,0.589724096,5.851629261,92.26209356
16.6,1,211.4799,8.9334,-0.873,11,180.638,11.0996,-0.1625,24,147.141,10.3407,-0.1612,44,113.8023,8.8448,1.1052,55,95.0367,5.4178,0.6713,54,82.7166,5.4262,1.0687,1.403801286,1.016644239,9.296393631,119.0556824,1.055397627,7.256871338,104.3466981,1.119670914,8.343463948,107.6444305,7.125882628,7.096678191,1.16817748,102.708676,8.274751355,7.096678191,1.158145369,106.8984256,1.16817748,101.9807949,0.575902669,5.682733824,85.75054089,0.611536374,5.911809444,92.15813513,0.792508397,6.924264475,96.35023865,0.611034281,5.912732689,92.85031166
16.7,1,212.3688,8.8459,-0.9128,11,181.7472,11.083,-0.1634,24,148.1748,10.3362,-0.0885,44,114.6924,8.9562,1.1482,55,95.5819,5.4852,0.7789,54,83.2646,5.534,1.1003,1.384485735,1.015094995,9.39790313,119.9954727,1.07248946,7.362411101,105.0829392,1.112670026,8.455431039,108.4899736,7.242700376,7.213495939,1.16817748,103.4300256,8.390565891,7.213495939,1.11677197,107.7374822,1.16817748,102.7021445,0.561291855,5.73886301,86.32162073,0.63241753,5.975051197,92.75247816,0.798689688,7.004133444,97.04665854,0.631944051,5.975927094,93.44474465
16.8,1,213.2488,8.7547,-0.9372,11,182.8547,11.067,-0.1509,24,149.2085,10.3365,0.1061,44,115.5938,9.073,1.2148,55,96.1343,5.5635,0.9053,54,83.8236,5.6464,1.1358,1.36359116,1.076312304,9.505534361,120.9460261,1.091155628,7.469660047,105.8299052,1.113992572,8.566698042,109.3466434,7.359518124,7.330313687,1.16817748,104.163057,8.502243088,7.330313687,1.073512046,108.5877065,1.16817748,103.4351759,0.547206746,5.793583684,86.89824306,0.651783788,6.040229576,93.3532422,0.803916099,7.084525054,97.75109147,0.651336934,6.041060788,94.04559404
16.9,1,214.1196,8.6608,-0.96,11,183.9606,11.0527,-0.1193,24,150.2425,10.3443,0.3223,44,116.5073,9.1965,1.2814,55,96.6952,5.6537,0.9891,54,84.394,5.7603,1.1309,1.341070492,1.142943025,9.619828663,121.908009,1.110263596,7.578775609,106.5877828,1.119419595,8.678097299,110.2144531,7.534744746,7.447131435,1.197381917,104.9077701,8.609594293,7.447131435,1.066618951,109.448666,1.197381917,104.179889,0.533674251,5.846951109,87.4802698,0.669712954,6.107200871,93.96061372,0.791792202,7.163704274,98.46350293,0.669290914,6.107989879,94.65304658
17,1,214.9809,8.565,-0.9734,11,185.0653,11.0408,-0.0962,24,151.2777,10.3586,0.1802,44,117.4334,9.3254,1.327,55,97.2656,5.7548,1.0918,54,84.9756,5.8723,1.0951,1.316826098,1.195081949,9.739336858,122.8819427,1.12954114,7.689801969,107.356763,1.128771583,8.790039259,111.0934571,7.651562494,7.566869627,1.197381917,105.6644571,8.716256188,7.566869627,1.077883768,110.3202916,1.197381917,104.936576,0.519963937,5.898947503,88.06756473,0.687314351,6.175932306,94.57477038,0.779702965,7.241674571,99.18377188,0.686915846,6.176681464,95.26728014
17.1,1,215.8326,8.4679,-0.9857,11,186.1689,11.0314,-0.0744,24,152.3144,10.3764,0.1993,44,118.3726,9.4575,1.3437,55,97.8466,5.8643,1.1599,54,85.5682,5.9802,1.0656,1.290916058,1.24052465,9.863389323,123.8682816,1.14763223,7.802756083,108.1370386,1.137876768,8.902916417,111.9837487,7.768380242,7.686607818,1.197381917,106.4331179,8.824044565,7.686607818,1.090433111,111.202696,1.197381917,105.7052368,0.506881039,5.949635607,88.65999389,0.703536317,6.246285938,95.19588129,0.782386478,7.319913219,99.91185127,0.703159775,6.246997441,95.88846409
17.2,1,216.6744,8.3691,-1.0273,11,187.2717,11.024,-0.0588,24,153.353,10.3956,0.2129,44,119.3249,9.5897,1.2691,55,98.4387,5.9792,1.2036,54,86.1714,6.0842,1.0314,1.263357859,1.257599831,9.989149306,124.8671965,1.162001352,7.917519306,108.9287905,1.14131734,9.016704094,112.8854191,7.88519799,7.80634601,1.197381917,107.2137525,8.933087876,7.80634601,1.084773536,112.0960048,1.197381917,106.4858714,0.494449337,5.99908054,89.25742969,0.718443081,6.318130246,95.8241021,0.784307485,7.398343967,100.6477641,0.718087062,6.318806147,96.51675427
17.3,1,217.5062,8.2666,-1.0771,11,188.3738,11.0178,-0.0673,24,154.3936,10.4171,0.2462,44,120.2904,9.7194,1.2294,55,99.0426,6.0981,1.2226,54,86.7853,6.1933,1.0131,1.234566169,1.178885818,10.10703789,125.8779003,1.173313465,8.033719441,109.7321624,1.13879767,9.130835828,113.7985027,8.002015738,7.926084202,1.197381917,108.0063609,9.04156523,7.926084202,1.079113962,113.0001614,1.197381917,107.2784798,0.482689844,6.047349525,89.8597512,0.732093602,6.391339607,96.4595756,0.785487117,7.476892679,101.391526,0.73175679,6.391981826,97.15229367
17.4,1,218.3274,8.1581,-1.1507,11,189.4753,11.0114,-0.0762,24,155.4366,10.4425,0.2894,44,121.2685,9.8431,1.1548,55,99.6586,6.2207,1.2618,54,87.4096,6.2932,0.999,1.205325728,1.185991883,10.22563708,126.900464,1.180291525,8.151050788,110.5472675,1.127246503,9.244715595,114.7229743,8.118833486,8.045822394,1.16817748,108.8109431,9.149476626,8.045822394,1.055245471,113.915109,1.16817748,108.083062,0.471620611,6.094511586,90.46684425,0.744542105,6.465793817,97.10243227,0.785945511,7.55548723,102.143145,0.744223287,6.466404155,97.79521296
17.5,1,219.1375,8.0425,-1.2246,11,190.576,11.0039,-0.0938,24,156.4824,10.4723,0.3349,44,122.2585,9.9573,1.0461,55,100.287,6.3473,1.3035,54,88.0438,6.3911,0.9762,1.176936467,1.091458917,10.33478297,127.9339423,1.182743805,8.26907994,111.3741755,1.105991991,9.357440245,115.6587183,8.235651234,8.162640142,1.16817748,109.6272071,9.255001173,8.162640142,1.013168062,114.8406091,1.16817748,108.899326,0.462024717,6.140714058,91.07860554,0.754914519,6.541285269,97.75278622,0.785701928,7.634057423,102.9026222,0.754612285,6.541865383,98.44562644
17.6,1,219.9356,7.9211,-1.1679,11,191.6759,10.9944,-0.1186,24,157.5313,10.5058,0.3672,44,123.2594,10.0597,0.9293,55,100.9282,6.4778,1.3406,54,88.6877,6.4857,0.94,1.150700864,0.984560072,10.43323898,128.9772662,1.181266467,8.387354321,112.2129109,1.076579419,9.468039444,116.6055222,8.352468982,8.27945789,1.16817748,110.4551529,9.356317979,8.27945789,0.952881736,115.7762409,1.16817748,109.7272718,0.453111489,6.186025207,91.6949425,0.764249775,6.617710247,98.410736,0.784774861,7.712534909,103.6699518,0.763963144,6.618261698,99.1036328
17.7,1,220.7223,7.8125,-1.161,11,192.7748,10.9822,-0.1515,24,158.5837,10.542,0.3919,44,124.2699,10.151,0.8342,55,101.5827,6.611,1.2863,54,89.3409,6.5783,0.9337,1.127502267,0.888377845,10.52207676,130.0294739,1.177210078,8.505480967,113.063459,1.042355545,9.575697386,117.563092,8.46928673,8.396275638,1.138973043,111.2947805,9.451606153,8.396275638,0.91135532,116.7214015,1.138973043,110.5668994,0.444886832,6.23051389,92.31576945,0.772587375,6.694968984,99.07636996,0.769497508,7.789484659,104.4450528,0.77231544,6.695493242,99.76932054
