t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base3_field,v5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
10.9,903.0,104.2786,3.5861,0.2699,907.0,92.4312,2.699,0.3842,914.0,83.2731,2.6487,0.7426,926.0,75.8087,1.6097,0.071,920.0,73.927386,1.78967,-0.2253,939.0,57.9275,1.7184,-0.4224,1.14477877474226,0.084511756896973,2.18802331539631,76.3875031241832,0.060307963722074,2.23076203391643,69.1791701974002,0.146764767930123,2.14743173340656,68.5153917517413,2.1747985,2.21788716,2.196546485,2.18265944670328,0.21747985000000192,69.75657399710498,0.22561827896500297,69.4384466432457,2.19316346511111,0.15143041407410074,68.93452417324872,-0.2744205048733414,3.133300070387872,55.38609839758751,-0.2695609340052323,3.105634786760075,55.984975817161626,-0.2917528543094927,3.202273240891373,55.96725746937888
11.0,903.0,104.6384,3.6105,0.2169,907.0,92.7031,2.7387,0.3931,914.0,83.5413,2.7159,0.5945,926.0,75.9702,1.62,0.1326,920.0,74.106353,1.76714,-0.1192,939.0,58.0973,1.6767,-0.4022,1.16946830560338,0.133528351783752,2.20137615057468,76.6076407392407,0.074237551801064,2.23679283028864,69.4028494804291,0.148794495407832,2.16210821019957,68.7316025727613,2.1747985,2.21788716,2.21829447,2.20522127459978,0.21747985000000192,69.97840344410497,0.22663314270400026,69.65896877070567,2.20830650651852,0.2110360025926017,69.15535482390058,-0.2632716351775003,3.106972906870121,55.69811204645041,-0.256624341949134,3.0799723525651617,56.29425617412789,-0.2784054676050482,3.1744326941308683,56.28609276612999
11.1,903.0,105.0004,3.6301,0.1731,907.0,92.9789,2.7784,0.3851,914.0,83.8155,2.7684,0.4526,926.0,76.1329,1.6355,0.172,920.0,74.283067,1.75522,-0.0005,939.0,58.263,1.6368,-0.3854,1.18920310616207,0.178952932357788,2.21927144381046,76.8295678836217,0.092720922448174,2.24421658546874,69.6272711389759,0.156727255705733,2.17698765974035,68.9493013387353,2.1747985,2.21788716,2.240042455,2.22788458887018,0.21747984999999748,70.20240768960497,0.23059952285279905,69.8817572295927,2.22941010677778,0.2658087055554992,69.37829583457835,-0.2508464144620854,3.0818882654239124,56.00755510506511,-0.2439911276543204,3.0555732397997297,56.60103345374613,-0.2654141763810052,3.147891276492768,56.60220896466117
11.2,903.0,105.3642,3.645,0.1254,907.0,93.2587,2.8172,0.3737,914.0,84.0944,2.8085,0.3463,926.0,76.2974,1.6542,0.1966,920.0,74.458589,1.75517,0.0931,939.0,58.4248,1.5993,-0.3574,1.20436968847861,0.213054239749908,2.24057686778545,77.0536255704003,0.113278170920459,2.25348867771356,69.8526200067473,0.168636138033752,2.19266038531092,69.1685673772664,2.1747985,2.21788716,2.26179044,2.25094454115546,0.21747985000000192,70.42858673360499,0.236553964016899,70.10685168370823,2.25599097733333,0.3093046755556017,69.60389493231168,-0.2373123425916852,3.058157031164744,56.314557369894544,-0.2315724155010509,3.0324159982496246,56.9054329156486,-0.2527629566746345,3.1226149808253045,56.91573427752708
11.3,903.0,105.7292,3.6549,0.0719,907.0,93.5423,2.8546,0.3596,914.0,84.3769,2.8411,0.3022,926.0,76.4639,1.6758,0.2281,920.0,74.634106,1.76448,0.1427,939.0,58.583,1.5656,-0.3082,1.21630771856796,0.242318093776703,2.26480867716312,77.2801064381166,0.134930926354895,2.2648164948056,70.0791016562279,0.183865805886996,2.2095239991143,69.3895197771778,2.1747985,2.21788716,2.283538425,2.27459993755715,0.21747984999999748,70.65694057610497,0.320286745443501,70.33431167746394,2.28692144488889,0.3383019888888983,69.83258707680056,-0.2229976705052957,3.035857264114214,56.61925808465849,-0.2193082769507994,3.010485170554545,57.207577974088814,-0.2404373233826132,3.098571248487043,57.22679358899269
11.4,903.0,106.0949,3.66,0.0304,907.0,93.8296,2.8902,0.3383,914.0,84.6625,2.8719,0.3111,926.0,76.6328,1.7015,0.2784,920.0,74.810554,1.77875,0.1609,939.0,58.7382,1.5377,-0.2436,1.22570694866937,0.28194797039032,2.29300347420216,77.5094067855368,0.156607917769554,2.27830958744109,70.306932614972,0.201850826552166,2.227910579703,69.6123108351481,2.1747985,2.21788716,2.30528641,2.3066286121015,0.21747985000000192,70.88746921710498,0.2531613082760975,70.5649745386741,2.32075164377778,0.35602256925920006,70.06466224117835,-0.2083004669755233,3.015027217416662,56.92180230873503,-0.2051968782816286,2.9899654827263817,57.50760050675286,-0.2284241565561923,3.075728832831424,57.535508593058616
11.5,903.0,106.4611,3.6627,0.0243,907.0,94.1202,2.9234,0.3122,914.0,84.9513,2.904,0.3278,926.0,76.8045,1.7331,0.3452,920.0,74.988429,1.79484,0.1761,939.0,58.8909,1.5163,-0.179,1.2325862879162,0.328414499759674,2.32584492417812,77.7419912779546,0.178203108819773,2.29397037921805,70.5363296528938,0.222722773050073,2.24809566235822,69.837120401384,2.1747985,2.21788716,2.327034395,2.33194474292911,0.21747984999999748,71.12017265660498,0.26359728152500317,70.79816901296701,2.3563539007037,0.3689102640740982,70.30029763124872,-0.1935203834891185,2.9956751790677503,57.22233742855925,-0.1931464386140882,2.970650838864973,57.805631322832426,-0.2167115462863005,3.054057678202794,57.841997918610325
11.6,903.0,106.8275,3.6667,0.0547,907.0,94.4141,2.9543,0.2917,914.0,85.2434,2.9369,0.329,926.0,76.9798,1.7719,0.4179,920.0,75.167913,1.81245,0.2044,939.0,59.0417,1.5009,-0.1263,1.23646420708406,0.382000207901001,2.36404494496822,77.9783957724514,0.199687929226183,2.31179069010003,70.7675087219038,0.246273019904134,2.27036793966322,70.0641571953503,2.1747985,2.52235895,2.34878238,2.35830447108161,0.21747985000000192,71.35505089460497,0.2753724049520967,71.03399946007517,2.39324492711111,0.3850198825926032,70.53962212395983,-0.1787815931561364,2.9777970197521366,57.52101103850024,-0.1811228267853358,2.95253855618644,58.10179079258499,-0.2052886542033082,3.033528812782464,58.14637724315959
11.7,903.0,107.1946,3.6748,0.1068,907.0,94.711,2.9836,0.2836,914.0,85.5387,2.9697,0.3235,926.0,77.1592,1.8173,0.4775,920.0,75.349158,1.83289,0.2438,939.0,59.1913,1.4899,-0.0908,1.23666434173433,0.437485754489899,2.40779352041721,78.2191751244932,0.220523277570073,2.33175948302265,71.000684670206,0.271452000206315,2.29499524165364,70.2936567195156,2.1747985,2.52235895,2.370530365,2.38584171157682,0.21747985000000192,71.59210393110499,0.28796189510310377,71.27258363123285,2.43174691537037,0.4075733485184996,70.78279681549687,-0.1640005273519893,2.9613969670169378,57.8179707378387,-0.169091187684774,2.9356294374179623,58.396199192265215,-0.1941455898506277,3.0141142537974006,58.44875939648858
11.8,903.0,107.5628,3.6882,0.1602,907.0,95.0108,3.0125,0.2827,914.0,85.8373,3.002,0.3194,926.0,77.3434,1.8674,0.5094,920.0,75.532447,1.85727,0.2867,939.0,59.3398,1.4816,-0.0735,1.23340212825585,0.48424220085144,2.45621774050236,78.4647968985434,0.239555913966046,2.35381181077965,71.236065851284,0.296326812451731,2.32214044167427,70.5258707636831,2.6097582,2.52235895,2.39227835,2.41463790108713,0.4349596999999994,71.83133176610498,0.30039930122589986,71.51404742134156,2.47250425022222,0.4349596999999994,71.03004724051908,-0.1490165958353793,2.9464953074334,58.113365351561214,-0.1570313045588748,2.9199263069620747,58.68897697948422,-0.1832733003915738,2.995786923758243,58.74925445536636
11.9,903.0,107.9324,3.7045,0.1664,907.0,95.3135,3.0414,0.2831,914.0,86.1391,3.0337,0.3131,926.0,77.5328,1.9195,0.5171,920.0,75.718174,1.88594,0.3302,939.0,59.4876,1.4744,-0.0684,1.22753915691163,0.508596837520599,2.50707742425442,78.7155046409688,0.256099587991829,2.37776740217626,71.4738425915016,0.319114709967319,2.35177312291944,70.761048075975,2.6097582,2.52235895,2.43577432,2.44467783120972,0.4349596999999994,72.07490919810499,0.31179324998359625,71.75851520446253,2.51600022022222,0.460735089629698,71.28164726254131,-0.1337159784154742,2.933123709591852,58.40734630241248,-0.1449479998892166,2.905431506973153,58.980244870180975,-0.1671635125643744,2.9790705725018056,59.04799733017936
12.0,903.0,108.3035,3.7182,0.1072,907.0,95.6191,3.0704,0.2852,914.0,86.444,3.0648,0.3058,926.0,77.7274,1.9716,0.5097,920.0,75.906768,1.91896,0.3746,939.0,59.6348,1.4678,-0.062,1.22034761263626,0.515796601772308,2.55865708443165,78.971370349412,0.26979429441308,2.40337736097544,71.7141803275992,0.338329876124563,2.38368459391617,70.9994165353666,2.6097582,2.52235895,2.47927029,2.47585715620808,0.4349596999999994,72.32283622710497,0.32140083306230416,72.00610092008334,2.56207372918519,0.47684470814810087,71.53785463545984,-0.1181489658886881,2.9213088130029834,58.70006792854222,-0.1328682481387431,2.8921446821592784,59.2701236796376,-0.1514498430353104,2.9639255881982747,59.345147138214365
12.1,903.0,108.6757,3.7244,0.0171,907.0,95.9276,3.0999,0.2912,914.0,86.752,3.0955,0.3066,926.0,77.9271,2.0225,0.4916,920.0,76.098664,1.95642,0.4196,939.0,59.7813,1.4627,-0.0387,1.21280897091104,0.511068046092987,2.60976388904095,79.2323467383161,0.280618704902047,2.43035679041675,71.9572160066409,0.352915048339716,2.41751758152863,71.2411682935195,2.6097582,2.52235895,2.52276626,2.50799723951431,0.4349596999999994,72.57511285310498,0.3286934191698965,72.25690064403477,2.6097582,0.47684470814810087,71.79883045545984,-0.1025619672652338,2.91105261627646,58.99168600000619,-0.1208366283371152,2.880061019325567,59.55873396471185,-0.136118769001917,2.950313711298083,59.64085910318918
12.2,903.0,109.048,3.7224,-0.057,907.0,96.2392,3.1304,0.3074,914.0,87.0631,3.1265,0.3104,926.0,78.1317,2.0711,0.4665,920.0,76.294306,1.518,0.4646,939.0,59.9275,1.4613,0.0114,1.20556137956306,0.494568645954132,2.65922075363636,79.4982688136797,0.289024992315518,2.45841866090695,72.2030578727316,0.362571295397701,2.4528090863626,71.4864492021558,2.6097582,2.52235895,2.56626223,2.5408665814313,0.4349596999999994,72.83173907610498,0.4096394901989031,72.51098730217791,2.65744267081481,0.460735089629698,72.06457472254132,-0.087349321645103,2.9023176841119493,59.28235451502562,-0.1089093836604811,2.869170080959518,59.8461955197261,-0.1211580508096167,2.938197906217121,59.93528468406494
12.3,903.0,109.42,3.7168,-0.0566,907.0,96.5539,3.1637,0.3455,914.0,87.3773,3.157,0.2965,926.0,78.3411,2.1169,0.4363,920.0,76.446106,1.5667,0.5095,939.0,60.0739,1.4663,0.087,1.19927732256819,0.469469368457794,2.70616769048214,79.7688855827279,0.295910688864385,2.4873211601385,72.4517899887454,0.367880123766482,2.48906621590237,71.735355823746,2.6097582,2.52235895,2.6097582,2.58183053045119,0.4349596999999994,73.09271489610498,0.4122939043831986,72.76917035522303,2.70351617977778,0.43495970000000383,72.3349263405191,-0.0728910264005267,2.895028581471897,59.57222182830481,-0.0952850003191252,2.859641580927606,60.13263610282046,-0.1065565616791532,2.927542250049206,60.22857169187825
12.4,903.0,109.7915,3.7147,0.0155,907.0,96.8721,3.2018,0.4002,914.0,87.6943,3.1844,0.2495,926.0,78.555,2.1595,0.4029,920.0,76.602776,1.6198,0.5541,939.0,60.2212,1.4797,0.1776,1.19412638840318,0.43923681974411,2.75009137245655,80.0438947199736,0.302005665870211,2.51691222902494,72.7034812116479,0.36981176521621,2.52585422827902,71.9879412465739,2.6097582,2.52235895,2.65325417,2.62305992088951,0.4349596999999994,73.358040313105,0.3371417776080987,73.03147634731198,2.74701214977778,0.4075733485184996,72.60962755549687,-0.0593991545717524,2.8890886660147217,59.86142769067914,-0.0819127131978759,2.8514503096078183,60.41819069734724,-0.0923041379497387,2.918311836254232,60.520864396193424
12.5,903.0,110.1633,3.7204,0.0992,907.0,97.1944,3.2442,0.4306,914.0,88.0138,3.2056,0.1729,926.0,78.7729,2.1991,0.3764,920.0,76.764756,1.6773,0.598,939.0,60.3703,1.5024,0.2714,1.18996980168372,0.405095815658569,2.79060095402241,80.3229548153758,0.308227293713957,2.54711279561196,72.9581924912091,0.370020631782275,2.56283540480064,72.244224787054,2.6097582,2.82683074,2.69675014,2.65677409865032,0.43495970000000383,73.627715327105,0.3372462108911023,73.297153757177,2.78776948462963,0.3866308444444,72.88840450395983,-0.046886991676336,2.884399966847088,60.15010212232224,-0.0706654628293557,2.8443837633248825,60.70298240099388,-0.0783914476114661,2.9104726914930854,60.81230362258079
12.6,903.0,110.536,3.7335,0.1624,907.0,97.521,3.2868,0.4031,914.0,88.335,3.2183,0.0797,926.0,78.9947,2.2372,0.3748,920.0,76.932486,1.7388,0.6338,939.0,60.5221,1.5343,0.359,1.18630849845787,0.381998240947723,2.82880077811718,80.6058348931875,0.315760257165013,2.57793552498336,73.2159860437074,0.370637591174936,2.59983746797887,72.5042085338518,2.6097582,2.82683074,2.74024611,2.69049871973943,0.4349596999999994,73.90173993810498,0.3375546905874982,73.56620362915095,2.82643256907407,0.37696507333339735,73.17104776086725,-0.0351768242678522,2.8808822844203026,60.438366234885606,-0.0596837192401657,2.838415391400866,60.98712235873016,-0.0648098751413348,2.903991703978952,61.1030268423544
12.7,903.0,110.9102,3.7509,0.1838,907.0,97.8515,3.3243,0.3322,914.0,88.657,3.221,-0.0247,926.0,79.2204,2.2768,0.4049,920.0,77.106366,1.8028,0.6476,939.0,60.6775,1.5744,0.434,1.18196195776718,0.385202527046204,2.8673210308218,80.8925669962697,0.325409618696736,2.60951155069986,73.4769371987774,0.373598613811187,2.63690122709636,72.7678986565615,2.6097582,2.82683074,2.78374208,2.72425418879818,0.4349596999999994,74.18011414610498,0.33903520190559977,73.83862904803077,2.86412907640741,0.38018699703699976,73.45746066850799,-0.0239825947533559,2.878484024944967,60.72633455035387,-0.0489568968124702,2.8335197017196188,61.270719113386185,-0.0515514208671013,2.898836561892242,61.39316825564796
12.8,903.0,111.2862,3.7678,0.1548,907.0,98.1855,3.354,0.2498,914.0,88.9787,3.2131,-0.1333,926.0,79.4502,2.3202,0.4501,920.0,77.286646,1.8669,0.636,939.0,60.8373,1.6214,0.4952,1.1750629082802,0.411139786243439,2.90843500944614,81.1834104972143,0.33733302143069,2.64205251256954,73.7411424500344,0.38009179137649,2.67426108847748,73.0353247654092,3.0447179,2.82683074,2.82723805,2.75815770898874,0.21747984999999748,74.46283795110499,0.34228179068830134,74.11444481892966,2.90214777611111,0.39146373000000345,73.7476754461191,-0.0129887784164215,2.8771851471033245,61.01411800895628,-0.0384517862888951,2.829674523090729,61.55387882462671,-0.0386086132670103,2.8949757005655408,61.68285886877085
12.9,903.0,111.6635,3.7799,0.086,907.0,98.5219,3.3755,0.1714,914.0,89.2991,3.1955,-0.2168,926.0,79.6846,2.368,0.4927,920.0,77.473336,1.9465,0.6149,939.0,61.0021,1.674,0.5438,1.16411871069886,0.445166826248169,2.95295169207096,81.4787056664214,0.35122675285857,2.67578581471261,74.0087210315056,0.390711886427458,2.71227026761513,73.3065517921707,3.0447179,2.82683074,2.848986035,2.79238588805757,0.43495970000000383,74.74773655460498,0.3475918382136012,74.39368340773541,2.94129414911111,0.40596238666669837,74.04180486103022,-0.0020019459551198,2.8769849525078124,61.30182651393684,-0.0281220911084497,2.826862313979884,61.83670566648024,-0.031139147994213,2.89186178576612,61.97220074308744
13.0,903.0,112.0417,3.7838,-0.0089,907.0,98.8602,3.3894,0.1008,914.0,89.6175,3.1722,-0.2478,926.0,79.9241,2.4201,0.5344,920.0,77.667986,2.0076,0.5973,939.0,61.1723,1.7307,0.5787,1.14859199001478,0.476660847663879,3.00061777683735,81.7787674441052,0.366532764441654,2.71090848999846,74.2798118805055,0.405518335527955,2.75134145625787,73.5816859377965,3.0447179,2.82683074,2.892482005,2.82714507187893,0.4349596999999994,75.036984755105,0.35499506276409853,74.67639791492329,2.98189038777778,0.4172391196295999,74.33999389980798,0.0090532909189644,2.8778902815997087,61.58957027564221,-0.017915778684169,2.825070736111467,62.1193023189848,-0.0187372511209698,2.8899880606540225,62.261293235408445
13.1,903.0,112.4199,3.7787,-0.0919,907.0,99.1995,3.3973,0.0544,914.0,89.9336,3.1482,-0.2301,926.0,80.1689,2.4772,0.589,920.0,77.868746,2.0669,0.5798,939.0,61.3484,1.7901,0.5943,1.12870642865559,0.516424298286438,3.05226020666599,82.0839934647718,0.382348291136118,2.74756176644263,74.5545680571497,0.423718593679409,2.79189328981067,73.8608752667776,3.0447179,2.82683074,2.935977975,2.86264457815534,0.4349596999999994,75.330582552605,0.3640951918396018,74.96266237273883,3.02361429974074,0.42207200518519894,74.64235532978206,0.0201006451810765,2.8799003461178163,61.87745980702809,-0.007781494563378,2.824292586655129,62.40177048512313,-0.0066274958837726,2.889325311065645,62.550258903994425
13.2,903.0,112.7972,3.7686,-0.1108,907.0,99.5395,3.4031,0.0588,914.0,90.2473,3.1263,-0.2065,926.0,80.4198,2.5404,0.657,920.0,78.075436,2.1241,0.5561,939.0,61.5303,1.8496,0.5832,1.10447540511288,0.569957137107849,3.10925592037678,82.3949190568094,0.397494727450201,2.78579659555624,74.8331477167054,0.443581071105148,2.83426514917861,74.1443017816954,3.0447179,2.82683074,2.979473945,2.8990540973393,0.4349596999999994,75.628529947105,0.4501443780525971,75.25256778247277,3.06582150025926,0.4172391196295999,74.948937479808,0.030991301557873,2.8829994762736035,62.16560479814766,0.0023215374791808,2.824524740403047,62.68421135147605,0.0051956676557598,2.889844877831221,62.83921741343927
13.3,903.0,113.1737,3.7603,-0.055,907.0,99.8803,3.4121,0.1165,914.0,90.5588,3.1043,-0.2321,926.0,80.6773,2.6098,0.7109,920.0,78.287846,2.1787,0.5284,939.0,61.7182,1.907,0.5502,1.07526788513173,0.623849749565125,3.17164089533329,82.7120831463428,0.410588044138042,2.82554606830126,75.1157023235355,0.462576870877411,2.87862325628913,74.4321641073244,3.0447179,2.82683074,3.022969915,2.94406853514456,0.4349596999999994,75.930826938605,0.3835243304387026,75.54697463598723,3.10754541222222,0.4059623866667028,75.25969202103022,0.0415061541742973,2.887150091691033,62.45411227654589,0.014179954728365,2.825942735875884,62.96673472528999,0.0167375902083751,2.8915186368520587,63.12828558917344
13.4,903.0,113.5496,3.7589,0.0278,907.0,100.2223,3.4279,0.1947,914.0,90.868,3.0786,-0.2803,926.0,80.9419,2.6823,0.7155,920.0,78.505716,2.2307,0.5033,939.0,61.9116,1.961,0.5168,1.04020969537961,0.653726398944855,3.23701353522778,83.0357844998655,0.420056883330562,2.86660487271506,75.402362810807,0.477699948308831,2.92488094337687,74.7246522016621,3.0447179,3.13130253,3.066465885,2.98242096818843,0.4349596999999994,76.23747352710498,0.39108586915439947,75.84521673280605,3.14814165088889,0.391463729999999,75.5745061861191,0.0515050575565593,2.892300597446689,62.74308481100278,0.0242316523229322,2.8283659011081768,63.2494501571392,0.0280034558490786,2.8943189824369666,63.417577470137886
13.5,903.0,113.9258,3.764,0.0749,907.0,100.5662,3.4507,0.2501,914.0,91.1744,3.0506,-0.2775,926.0,81.2136,2.7522,0.6634,920.0,78.728786,2.2805,0.4847,939.0,62.1102,2.0125,0.5028,0.999896976571415,0.634181618690491,3.30043169709682,83.3658276695752,0.424659361970147,2.90861056104812,75.6932238669118,0.486519203156505,2.97265093820775,75.0219172954828,3.0447179,3.13130253,3.109961855,3.02152955510387,0.4349596999999994,76.548469712605,0.39549549657829974,76.14736968831645,3.18728802388889,0.37857603518519856,75.89323498850798,0.0609243948870265,2.898393036935392,63.032619492721885,0.0342148852645952,2.8317873896346364,63.53245782167634,0.0389983093753299,2.8982188133745,63.70720435992846
13.6,903.0,114.3025,3.7711,0.0656,907.0,100.9126,3.4769,0.2642,914.0,91.4782,3.0254,-0.2235,926.0,81.492,2.8155,0.5834,920.0,78.956836,2.3289,0.4771,939.0,62.3141,2.0637,0.5096,0.957541328526188,0.577147006988525,3.35814639779568,83.7016423093548,0.424031278979275,2.95107649724513,75.9883315166363,0.488197083714992,3.0213028585234,75.3240475813352,3.0447179,3.13130253,3.153457825,3.0610791047617,0.43495970000000383,76.863815495105,0.39633443685749725,76.4534775987926,3.22514562740741,0.36891026407410266,76.21574955124873,0.0698114043466895,2.9053741773700605,63.32280785343716,0.0440585631842977,2.836193245953066,63.81585685345573,0.0497270790832422,2.903191521282824,63.99727487666133
13.7,903.0,114.6799,3.7758,0.0285,907.0,101.2616,3.5036,0.2584,914.0,91.7798,3.0067,-0.1499,926.0,81.7764,2.8714,0.5181,920.0,79.189726,2.3773,0.4835,939.0,62.5231,2.1161,0.5258,0.916684257429934,0.509228110313416,3.40906920882702,84.0425492302375,0.419093618721585,2.99347962514306,76.2876794791506,0.483999393832264,3.0701225668949,75.6310598380247,3.0447179,3.13130253,3.196953795,3.10071254844745,0.4349596999999994,77.18351087460499,0.39423559191610114,76.76354885363736,3.26203665381482,0.36246641666659585,76.5419532166302,0.0782487078008223,2.913199048150142,63.613736514713175,0.0536836351348485,2.841561609466551,64.09974459622671,0.0601945955472544,2.9092109808375497,64.28789500176735
13.8,903.0,115.0575,3.7771,-0.0018,907.0,101.6133,3.5302,0.2628,914.0,92.08,2.9959,-0.0642,926.0,82.0661,2.9231,0.4995,920.0,79.427456,2.4269,0.5001,939.0,62.7374,2.1702,0.5425,0.879074299381592,0.457378655672073,3.45480707439423,84.3880299376769,0.411896005602223,3.03538898701522,76.5912183778521,0.476564060078743,3.11852250627813,75.9429120886525,3.0447179,3.13130253,3.240449765,3.14013610763906,0.21747984999999748,77.507555851105,0.39051792503939975,77.07756246440125,3.29828329548148,0.3544116074074033,76.87178154617835,0.0863173531890825,2.921830783469051,63.905488006294135,0.0630271444791101,2.847864323914462,64.38421589289575,0.0704056069279009,2.91625154153034,64.57916812788575
13.9,903.0,115.4353,3.7791,-0.0127,907.0,101.9677,3.5579,0.2795,914.0,92.3795,2.9944,0.0342,926.0,82.361,2.975,0.5229,920.0,79.670146,2.4785,0.5246,939.0,62.9572,2.2258,0.5569,0.843475312806082,0.439938366413116,3.49880091103554,84.7379100287805,0.404662219658277,3.07657858757544,76.8988762366097,0.46842268543453,3.166178912286,76.2595299798811,3.4796776,3.13130253,3.26219775,3.179187900143,0.21747985000000192,77.833775626105,0.38644723771720013,77.39548125441556,3.33372445622222,0.3383019888888983,77.20515399180057,0.0939886793827186,2.931229651407323,64.19814102803795,0.0720572925880296,2.855070053173265,64.66936261175013,0.0754531489739848,2.923796856427738,64.87117054778366
14.0,903.0,115.8132,3.7778,-0.0121,907.0,102.325,3.5868,0.2863,914.0,92.6793,3.0029,0.1343,926.0,82.6612,3.0293,0.5473,920.0,79.917996,2.533,0.5565,939.0,63.1826,2.2827,0.5676,0.80745584986411,0.447151988744736,3.54351610991001,85.0922616397715,0.398175856124241,3.11704480954127,77.2105807175638,0.460486610535035,3.21302118082945,76.580832097964,3.4796776,3.13130253,3.283945735,3.21783262391472,0.21747984999999748,78.162170199605,0.3824792002676025,77.71726451680703,3.36755465511111,0.3093046755556017,77.54190945731168,0.1010906887422598,2.9413387202815486,64.4917694466224,0.0807714674967739,2.8631471999229423,64.95527347440495,0.0803073115190246,2.93182758757964,65.16395176998402
14.1,903.0,116.1909,3.7765,-0.014,907.0,102.685,3.6151,0.2692,914.0,92.9804,3.0187,0.18,926.0,82.9669,3.0841,0.5328,920.0,80.171296,2.5903,0.5803,939.0,63.4137,2.3404,0.5736,0.769781371743083,0.447941809892654,3.58831029089928,85.4510926688614,0.391788864022805,3.15686239515369,77.5262669570792,0.452040157955797,3.25906984188296,76.9067390821523,3.4796776,3.13130253,3.30569372,3.25608054394148,0.21747985000000192,78.492739571605,0.3782559739778968,78.04287257120117,3.39848512266667,0.2658087055554992,77.88175796957836,0.1073465641448053,2.952073376696029,64.78644005147127,0.089177414458904,2.8720649413688326,65.24203408146953,0.0849772248312047,2.940325310062761,65.45755941486614
14.2,903.0,116.5684,3.7746,-0.0249,907.0,103.0479,3.6412,0.2421,914.0,93.2831,3.0346,0.1383,926.0,83.2779,3.1354,0.4762,920.0,80.430326,2.6488,0.5814,939.0,63.6507,2.3986,0.5765,0.731406296513028,0.420916557312012,3.63040194663048,85.8141328635245,0.384342284134347,3.19604128155597,77.8458710852348,0.441826944866799,3.30427385767854,77.2371664679202,3.4796776,3.13130253,3.327441705,3.29390614133927,0.21747985000000192,78.825483742105,0.37314936743340077,78.3722631853351,3.42506599322222,0.2110360025926017,78.22426456890057,0.1124475215177035,2.963318128847799,65.08220962674847,0.097274856029589,2.881792426971792,65.52972694988655,0.0894714317982312,2.949272453242584,65.75203930303141
14.3,903.0,116.9457,3.7715,-0.0368,907.0,103.4132,3.6656,0.2355,914.0,93.5871,3.0464,0.0954,926.0,83.5937,3.1803,0.4099,920.0,80.695206,2.7069,0.5718,939.0,63.8935,2.4571,0.5806,0.693900990907132,0.37292543053627,3.6676944896841,86.1809023124929,0.374961329171013,3.23447550996941,78.1693186362317,0.429037170766084,3.34845655216522,77.5720121231367,3.4796776,3.13130253,3.34918969,3.33122107808261,0.21747984999999748,79.16040271110501,0.3667544803830003,78.70538529314337,3.44616959348148,0.1514304140740963,78.56888152824872,0.1161593847395977,2.974934067321759,65.37912223655694,0.1050496511488516,2.892297392086677,65.81843144083948,0.0937979365839402,2.958652246900978,66.04743553803858
14.4,903.0,117.3227,3.768,-0.0324,907.0,103.781,3.6911,0.264,914.0,93.8923,3.058,0.1357,926.0,83.9137,3.2198,0.3669,920.0,80.965896,2.7643,0.5675,939.0,64.1421,2.5162,0.5881,0.658723079692837,0.328810155391693,3.70057550522327,86.5509598630152,0.363452425203095,3.27197164288651,78.4965158005204,0.413829430874068,3.39136026924182,77.9111481500609,3.4796776,3.43577432,3.370937675,3.36789652612091,0.21747985000000192,79.497496478605,0.35915061043700014,79.04217494575546,3.46131263488889,0.09665771111110111,78.91501279173761,0.1183918804629295,2.986773255368052,65.67720760269142,0.1124790148942917,2.903545293576106,66.10822357512261,0.0979642485903275,2.9684486717600107,66.34379058397164
14.5,903.0,117.6994,3.7665,0.002,907.0,104.1516,3.7205,0.3124,914.0,94.1991,3.0764,0.231,926.0,84.2375,3.2562,0.3509,920.0,81.242326,2.8208,0.554,939.0,64.3968,2.5762,0.5964,0.626324121509609,0.300939679145813,3.73066947313786,86.924026810329,0.350331564657163,3.30831688540682,78.8273474890611,0.397178086086947,3.43274321232923,78.2544224712938,3.4796776,3.43577432,3.39268566,3.40381158716461,0.21747984999999748,79.836765044605,0.35082493804360126,79.38255610447192,3.470978406,0.053161741111100724,79.26211063233762,0.1192680455844579,2.998700059926498,65.97648126845615,0.1195423623342606,2.915499529809532,66.39917581629189,0.1019774222233762,2.9786464139823483,66.64114533825877
