t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
11.8,305,168.4777,9.1718,-0.6078,314,148.7625,9.527,0.2191,313,133.7524,9.439,0.5806,326,119.2984,8.4425,1.1651,339,99.2369,6.6868,0.8219,343,89.6238,5.1116,0.2597,-0.283918589284457,1.0667827129364,8.18603563523918,119.281410852939,0.677417211086534,7.37072199072252,103.818307127157,0.507037919522969,7.10555935218274,105.326237815556,7.31829935572265,7.10555935218274,7.39860900937876,0.634511345170603,105.06724864926024,0.5070379195229968,106.33791781555631,0.6289470669341934,104.86210622294858,0.249423807843514,6.92967185558506,92.9974981171458,0.149242183009338,6.87965506458386,94.5701026445547,0.232638395767176,6.90585544382641,93.2843852167256
11.9,305,169.3922,9.1171,-0.4849,314,149.7162,9.5471,0.1811,313,134.699,9.4937,0.5064,326,120.1484,8.5581,1.1297,339,99.9097,6.7695,0.8206,343,90.1366,5.1434,0.3708,-0.340777485010239,1.06037676334381,8.29207331157356,120.110618184096,0.695025913035307,7.43846371183118,104.56215349834,0.526372112294605,7.15626314413504,106.04186412997,7.38175049023971,7.15626314413504,7.46150371607218,0.6535578659866914,105.8054236982842,0.5263721122946041,107.05354412996982,0.641227183545805,105.60825659455581,0.26551706641822,6.95622356222688,93.6917928880364,0.164366768257502,6.89609174140961,95.2588899848544,0.248917456451087,6.93074718947152,93.9762153483905
12.0,305,170.3018,9.0749,-0.3585,314,150.6718,9.5633,0.1398,313,135.6507,9.5406,0.4279,326,121.0098,8.669,1.0743,339,100.5907,6.8516,0.8102,343,90.653,5.185,0.4543,-0.402728975492575,1.02982330322266,8.39505564189583,120.950123748286,0.706752850829652,7.50796630313471,105.312950128654,0.542388703262182,7.2089003553645,106.762754165506,7.44710627683838,7.2089003553645,7.52562643442676,0.6696740856034022,106.55013432596803,0.5423887032621977,107.77443416550626,0.651388243870894,106.36081923799848,0.28133659481893,6.98435722170878,94.3888219272332,0.179527408987749,6.91404448230838,95.9493967960403,0.26506615544768,6.95725380501629,94.6706153981149
12.1,305,171.2077,9.0442,-0.2556,314,151.6287,9.5753,0.1,313,136.6067,9.5796,0.3482,326,121.8819,8.7738,1.0077,339,101.2799,6.9323,0.7936,343,91.174,5.2337,0.5109,-0.467429056871856,0.980286002159119,8.49308424211174,121.799432172497,0.712966390650986,7.57864158821767,106.070814287476,0.555643078443791,7.26313922569072,107.489068088075,7.51407368539872,7.26313922569072,7.59076525881385,0.6824250829779022,107.3015416945079,0.5556430784437971,108.50074808807533,0.6591830861353021,107.11989576387985,0.296737967324104,7.01403101844119,95.0887413392407,0.194554518413642,6.93349993414975,96.6417740168632,0.280944474637343,6.98534825248002,95.3677455009897
12.2,305,172.111,9.0221,-0.1847,314,152.5856,9.5621,0.0655,313,137.5663,9.6111,0.2783,326,122.7642,8.8721,0.944,339,101.9771,7.0113,0.7749,343,91.7,5.2873,0.5504,-0.533528990042435,0.918526709079742,8.58493691301971,122.657925863799,0.714644074287903,7.64993822728277,106.835808110204,0.566037570762608,7.3187035335351,108.220938441429,7.58231619369651,7.3187035335351,7.65668356742738,0.6915300815322034,108.05977331387756,0.5660375707626031,109.23261844142884,0.6644202229631002,107.8855641206226,0.311577486834318,7.04518876712462,95.791702328519,0.209317588915581,6.9544316930413,97.3361705982227,0.296405390479003,7.01498879152792,96.0677623531901
12.3,305,173.0124,9.0061,-0.1355,314,153.542,9.5671,0.0351,313,138.5287,9.6369,0.2337,326,123.6561,8.9647,0.8969,339,102.6821,7.0883,0.7551,343,92.2316,5.344,0.5747,-0.600414612906101,0.85884952545166,8.67082186556488,123.525008050355,0.713117237179524,7.72140263471156,107.607948373675,0.57412922921926,7.37530729061136,108.95846917049,7.65146920184973,7.37530729061136,7.72312558972369,0.6968627754421952,108.82492023406253,0.5741292292193023,109.97014917048998,0.6669742800200051,108.65787667959498,0.325719451782158,7.07776071230283,96.4978498024903,0.223692275999787,6.97680092064128,98.0327322289068,0.311302846469175,7.04611907617484,96.7708177465753
12.4,305,173.9125,8.9948,-0.0906,314,154.4988,9.5691,0.004,313,139.4935,9.6597,0.2207,326,124.557,9.0534,0.864,339,103.3947,7.1632,0.7329,343,92.7689,5.4023,0.5795,-0.667892200141486,0.812176942825317,8.75203955984741,124.40021200634,0.709168171580439,7.79271435842951,108.387219809518,0.580051795773155,7.43272021353329,109.701741191843,7.72115547939395,7.43272021353329,7.78982301772569,0.6984669708385027,109.59703578200192,0.5800517957731,110.71342119184331,0.6667907375881921,109.43685898136754,0.339042634477243,7.11166497575056,97.207321086893,0.237589593934512,7.00055988003473,98.7316002689406,0.325498789790622,7.0786689551539,97.4770571481417
12.5,305,174.8116,8.9887,-0.03,314,155.4557,9.5677,-0.0313,313,140.4606,9.6821,0.2257,326,125.4666,9.1386,0.8296,339,104.1146,7.2357,0.7066,343,93.312,5.4602,0.5694,-0.73620317397827,0.772284507751465,8.82926801062256,125.283138807402,0.703066864156202,7.86363117558756,109.173582927077,0.58423125797408,7.4907253931106,110.450813731154,7.7910021764778,7.4907253931106,7.85650209148451,0.6965502182552985,110.3761359996497,0.5842312579740927,111.46249373115437,0.6638875400023014,110.22250919051599,0.351445114954583,7.14680948724602,97.9202448100429,0.250933965829247,7.02565327661766,99.4329109267733,0.33886996308299,7.1125559514622,98.1866183934725
12.6,305,175.7106,8.9905,0.065,314,156.4122,9.5626,-0.0703,313,141.4299,9.7047,0.2243,326,126.3845,9.2199,0.7842,339,104.8416,7.3053,0.6758,343,93.8609,5.5172,0.5602,-0.803980318633834,0.727742373943329,8.90204224801689,126.173343032204,0.694851709190976,7.93393786200318,109.966976713277,0.58679920783449,7.54914851890801,111.205728583045,7.86065719830333,7.54914851890801,7.92289084548474,0.6914178093029033,111.16220171948004,0.5867992078345008,112.21740858304517,0.6583521242293067,111.01479827506446,0.362846653198994,7.18309415256592,98.6367399920334,0.263675030631862,7.05202077968085,100.136794629588,0.351313529830171,7.14768730444522,98.8996305562679
12.7,305,176.6103,9.0036,0.1969,314,157.368,9.5535,-0.1112,313,142.4015,9.7259,0.1969,326,127.3103,9.2962,0.7325,339,105.5755,7.3715,0.6401,343,94.4155,5.5743,0.571,-0.870135551946783,0.677784085273743,8.96982065654427,127.070325097858,0.684463555682066,8.00342303292227,110.767319016569,0.587863513052864,7.60782843969146,111.966511427014,7.92979897923362,7.60782843969146,7.98872605790767,0.6834140205296979,111.9551816174034,0.5878635130528043,112.97819142701432,0.6503381630562988,111.81367088085523,0.373188498828272,7.22041300244874,99.3569153497842,0.275772554534212,7.07959803513427,100.843375570329,0.36274923114436,7.18396222755965,99.6162130328681
12.8,305,177.512,9.0308,0.3477,314,158.3227,9.5403,-0.1536,313,143.3749,9.743,0.1437,326,128.2435,9.3675,0.6828,339,106.3157,7.4338,0.5977,343,94.9759,5.634,0.6137,-0.934128017616033,0.631277322769165,9.03294838882118,127.973619936741,0.671662701544118,8.07186938849048,111.574505955418,0.587130423571783,7.66661479099674,112.733172906114,7.99814038128659,7.66661479099674,8.0537598742133,0.6728843249695959,112.75499565553206,0.5871304235718,113.74485290611399,0.6400565897548915,112.61904686827656,0.382431053064308,7.25865610775518,100.080868805294,0.287194574260601,7.10831749256033,101.552771346714,0.373118817649244,7.22127410932458,100.336474849712
12.9,305,178.4172,9.0727,0.4894,314,159.2758,9.5226,-0.1985,313,144.3498,9.7545,0.0838,326,129.1835,9.4338,0.6345,339,107.062,7.4914,0.5461,343,95.5425,5.6994,0.6819,-0.997773895810562,0.588493466377258,9.09179773545891,128.882799710286,0.656332932671498,8.13903565864489,112.388409521283,0.584851667851412,7.72532783335392,113.505705689449,8.06542881378355,7.72532783335392,8.11776553318879,0.6601147266061957,113.56153853691042,0.584851667851396,114.51738568944938,0.627762241694807,113.43082342159543,0.390550082549296,7.2977111160101,100.808687166483,0.297899540515604,7.13810744661189,102.265092593672,0.382383960262686,7.25951250535085,101.060514180446
13.0,305,179.3272,9.1273,0.6005,314,160.227,9.5005,-0.2415,313,145.3255,9.7607,0.0407,326,130.13,9.4949,0.5796,339,107.8138,7.5434,0.488,343,96.1161,5.7718,0.7526,-1.06202441606546,0.542479038238525,9.14604563928276,129.797404274215,0.63856941455903,8.20466895191204,113.208876416474,0.580364823959128,7.78381300013906,114.284086989463,8.13144028644417,7.78381300013906,8.18054175735827,0.645304249149099,114.37468256555483,0.5803648239592007,115.29576698946329,0.6137344105565923,114.24887759733126,0.397532652118738,7.33746438122198,101.540445941344,0.307860436655063,7.16889349027739,102.980442640517,0.390521949185524,7.2985647002694,101.788418040727
13.1,305,180.2431,9.1914,0.6802,314,161.1758,9.4749,-0.2687,313,146.3018,9.764,0.0252,326,131.0822,9.5501,0.5169,339,108.5704,7.5899,0.4359,343,96.6972,5.8504,0.8057,-1.12654542338303,0.484840393066406,9.1945296785894,130.716857242074,0.618711174322993,8.26852589336794,114.035729005811,0.574060460003878,7.84184948253498,115.068271937717,8.19597071135908,7.84184948253498,8.24191519841393,0.6286020762442135,115.19427963669075,0.5740604600039045,116.07995193771679,0.5982577046582982,115.07306911717266,0.40337556168099,7.37780193739008,102.276209257275,0.317025127701538,7.20059600304755,103.698917115183,0.397520759324998,7.3383167762019,102.520262114551
13.2,305,181.1659,9.2627,0.7442,314,162.1219,9.4481,-0.2666,313,147.2783,9.7669,0.031,326,132.0397,9.5989,0.4519,339,109.3315,7.6321,0.4019,343,97.2864,5.9332,0.8364,-1.18833351300659,0.422452926635742,9.23677497125298,131.640534739199,0.597139739491388,8.33039701080024,114.868768706891,0.56593402166769,7.89925552853537,115.85819749057,8.2588309189835,7.89925552853537,8.30174096887976,0.6102596727899012,116.0201627285891,0.5659340216675979,116.86987749057032,0.5816046617213111,115.90324321406064,0.408084969916302,7.41861043438171,103.016029875863,0.32536253958313,7.23313225700586,104.420603528186,0.403376062191207,7.37865438242102,103.256110672482
13.3,305,182.096,9.3404,0.8077,314,163.0654,9.4224,-0.2453,313,148.2552,9.7705,0.041,326,133.0017,9.6412,0.388,339,110.0967,7.6721,0.3931,343,97.884,6.0183,0.8502,-1.24463880747499,0.361762642860413,9.27295123553902,132.567829862753,0.574178492290461,8.39011098474938,115.707779805366,0.555535945598436,7.95584893070213,116.653782383641,8.31985688626249,7.95584893070213,8.35990143505189,0.5905221266664995,116.85214841721535,0.5555359455984998,117.66546238364053,0.5640252156123893,116.73923335756584,0.41167815198513,7.45977824958022,103.759949310062,0.332844495286652,7.26641670653452,105.145580976363,0.408094368771745,7.41946381929819,103.996016582568
13.4,305,183.0343,9.4245,0.8723,314,164.0065,9.3979,-0.2429,313,149.2324,9.7743,0.0352,326,133.9676,9.6771,0.3256,339,110.866,7.7129,0.416,343,98.4901,6.1043,0.8544,-1.2938334448023,0.302192449569702,9.30317048049599,133.498146910802,0.550201985150455,8.44752883397842,116.552532688764,0.543340433012251,8.01140252526198,117.454922636167,8.37890909892914,8.01140252526198,8.41630395661313,0.5697496869017016,117.69003932710827,0.5433404330121938,118.46660263616673,0.545740762851814,117.58086375322715,0.414184769491373,7.50119672652936,104.507998058867,0.339427279028747,7.3003594344374,105.873919783411,0.41169173600295,7.46063299289849,104.740021423178
13.5,305,183.9812,9.5144,0.9236,314,164.9449,9.3712,-0.2895,313,150.2089,9.7553,0.0062,326,134.9368,9.7067,0.2621,339,111.6395,7.7575,0.471,343,99.1048,6.1905,0.855,-1.33598867913953,0.242504000663757,9.32742088056236,134.430888998859,0.525444269626822,8.50254903249347,117.402787592013,0.529433059521055,8.0657365685632,118.261496293023,8.43588406761931,8.0657365685632,8.47087803289831,0.5483777734088946,118.5336277338702,0.5294330595211072,119.27317629302306,0.526944902230202,118.42795155651697,0.415648885476023,7.54276161507696,105.260195975947,0.345090424179654,7.33486847685536,106.605681178976,0.414197198715667,7.50205271277006,105.488155708461
13.6,305,184.9373,9.6079,0.9442,314,165.8804,9.338,-0.3726,313,151.1844,9.7537,-0.0384,326,135.9086,9.7299,0.1996,339,112.4178,7.8086,0.5435,343,99.7282,6.2768,0.8561,-1.38943473702928,0.163100361824036,9.34373091674477,135.365262090533,0.50130042615956,8.55509345945615,118.258296937958,0.514442017319182,8.11867987451531,119.073364280475,8.4907218449602,8.11867987451531,8.52357252312133,0.5269013214746998,119.38269991836621,0.514442017319201,120.08504428047459,0.5078064642034974,119.2803088088291,0.416127754173575,7.58437439049432,106.016552776226,0.34981903710528,7.36985038056589,107.340917121847,0.415654426709971,7.54361815544105,106.240439251872
13.7,305,185.9028,9.7018,0.9301,314,166.8121,9.2966,-0.4536,313,152.1594,9.7474,-0.0874,326,136.8825,9.7476,0.1515,339,113.2016,7.8667,0.6107,343,100.3602,6.3634,0.8601,-1.42196737028803,0.119523167610168,9.35568323350578,136.300830413884,0.477738701832996,8.60522350207211,119.118819288166,0.498815233157044,8.17012407624723,119.890376688099,8.54341197710767,8.17012407624723,8.57435316954168,0.5056793566624052,120.237041116077,0.49881523315699283,120.90205668809931,0.4884774208730924,120.13774412578327,0.415688889206416,7.62594327941496,106.777068659721,0.353624932181926,7.40521287378409,108.079670284564,0.416122716066993,7.58523042704775,106.996881680996
13.8,305,186.8775,9.7931,0.8941,314,167.7394,9.2487,-0.5003,313,153.1336,9.7361,-0.1371,326,137.858,9.762,0.1352,339,113.9914,7.9304,0.6554,343,101.0009,6.4506,0.8677,-1.45175871102018,0.069203615188599,9.36260359502464,137.237090773386,0.455966718269522,8.65299737225541,119.984119025391,0.483377202493831,8.22000559956293,120.712377248056,8.59397991277391,8.22000559956293,8.62320091162899,0.4849915991160003,121.09643910735439,0.4833772024938021,121.7240572480556,0.46908919388879866,121.00006421694619,0.414404499441724,7.66738372935913,107.54173501016,0.356537254724519,7.44086659925654,108.821974258217,0.415670772454354,7.62679750429319,107.757483077563
13.9,305,187.8612,9.8807,0.8558,314,168.6617,9.1985,-0.5009,313,154.1064,9.7198,-0.1889,326,138.8349,9.7766,0.1552,339,114.7878,7.9975,0.676,343,101.6504,6.5387,0.8797,-1.48206944709941,0.057084441184998,9.36831203914314,138.173921977301,0.436571653123152,8.69859404408236,120.853978429799,0.468752760467765,8.26834331981231,121.539211580037,8.64247907268551,8.26834331981231,8.67010983101787,0.46493647080868783,121.96068701462293,0.468752760467801,122.55089158003685,0.44975370016139493,121.86707520004798,0.412346699092558,7.70861839926839,108.310535116591,0.3586159126945,7.47672819052599,109.567853997706,0.414373153904266,7.66823481968361,108.522234693762
14.0,305,188.8535,9.9654,0.8366,314,169.5792,9.15,-0.4657,313,155.0773,9.6983,-0.2392,326,139.8134,9.7944,0.1966,339,115.591,8.0658,0.6816,343,102.3087,6.6283,0.8965,-1.51814783787643,0.065739035606384,9.37488594270378,139.111410571571,0.420091961395483,8.74225120939467,121.728203550739,0.455438389557222,8.31521859585909,122.370733439623,8.68897271976638,8.31521859585909,8.71508520103401,0.4455001291938032,122.82958428659957,0.4554383895571945,123.38241343962275,0.43055706514701697,122.73858372015138,0.409583366903351,7.74957673595872,109.083444873353,0.359941406713041,7.51272233119729,110.317326523792,0.412303326624838,7.7094651523461,109.291119692363
14.1,305,189.8543,10.0498,0.8494,314,170.492,9.1058,-0.4165,313,156.0458,9.6725,-0.2752,326,140.794,9.8161,0.2357,339,116.401,8.1345,0.6827,343,102.9761,6.7198,0.916,-1.56499491059093,0.083605885505676,9.38324653125435,140.049735224696,0.405127801623613,8.78426040553422,122.606629591292,0.443066222516476,8.36076243481481,123.206809683104,8.73352273268576,8.36076243481481,8.75814090754871,0.42661146622890556,123.70293655986814,0.4430662225164994,124.21848968310424,0.41156290454898325,123.61439781090625,0.406176434510034,7.79019437940973,109.860433429121,0.36060835152852,7.54878316635014,111.070401798669,0.409529771060516,7.75041812945215,110.064113856453
14.2,305,190.8636,10.1367,0.8872,314,171.4006,9.0664,-0.368,313,157.0117,9.6446,-0.2819,326,141.7768,9.8406,0.2502,339,117.2179,8.2035,0.6886,343,103.6528,6.8131,0.9341,-1.62368225073841,0.096325993537903,9.39287913060814,140.989023137757,0.391145841312348,8.82477318569658,123.489106909862,0.431359032826891,8.40506905706646,124.047316588811,8.77618387930865,8.40506905706646,8.79929719800361,0.40819537776050296,124.58055494779902,0.4313590328269079,125.05899658881087,0.3928070089288127,124.49432753070663,0.402180806959685,7.8304124601057,110.641463771097,0.360691099902879,7.58485227634043,111.827083570804,0.406114345907424,7.79102956404289,110.841186241128
14.3,305,191.8819,10.2277,0.929,314,172.3055,9.0318,-0.3224,313,157.9748,9.6176,-0.2568,326,142.7621,9.8648,0.2309,339,118.0418,8.274,0.7117,343,104.3388,6.9081,0.9479,-1.69129800503811,0.094379067420959,9.40231703735024,141.929254841492,0.37653332811105,8.86388776982782,124.375495686845,0.419576741733901,8.44820496034915,124.892137084846,8.8170034170847,8.44820496034915,8.83857789889649,0.39010893658829815,125.46225528950747,0.41957674173389137,125.90381708484578,0.3743042650827988,125.37818532059627,0.397645035168447,7.87017696362254,111.426493242283,0.360248777296055,7.62087715407004,112.587370042324,0.402112653927144,7.83124082943561,111.622299760802
14.4,305,192.9093,10.322,0.955,314,173.2072,9.0016,-0.2798,313,158.9354,9.594,-0.2134,326,143.7496,9.8858,0.1862,339,118.8729,8.3482,0.7618,343,105.0344,7.0042,0.9578,-1.76115463408531,0.078496098518372,9.41016664720207,142.870271506212,0.360378734527564,8.90154110263892,125.265649797109,0.407200643161841,8.49016263452254,125.741153348298,8.85601431074353,8.49016263452254,8.87600832540477,0.3722950297838956,126.34785672058183,0.4072006431619002,126.75283334829804,0.35605242385988944,126.26578615313677,0.392611644612428,7.90943812808378,112.215473996869,0.359308712037219,7.65680802527376,113.351254301291,0.397572076374478,7.87099803707305,112.407411704127
14.5,305,193.9463,10.4178,0.9593,314,174.106,8.9756,-0.2388,313,159.8938,9.5748,-0.1702,326,144.739,9.9016,0.1282,339,119.7117,8.4284,0.8315,343,105.7397,7.1011,0.9634,-1.82640175846774,0.053760290145874,9.41554267621666,143.811825773834,0.34242669253585,8.93757897609168,126.159407694718,0.393849151426844,8.53088269883873,126.594241618182,8.89324381372192,8.53088269883873,8.91161356779076,0.35466962315219064,127.23718110195402,0.39384915142679944,127.60592161818191,0.33804215849960073,127.15694750991584,0.387119411227752,7.94815006920656,113.008353406733,0.357877121500655,7.69259573742382,114.118724489426,0.392535378048413,7.9102515748779,113.196474184725
14.6,305,194.9929,10.5136,0.9539,314,175.0025,8.954,-0.1911,313,160.8505,9.559,-0.1439,326,145.7296,9.9113,0.0649,339,120.5589,8.5156,0.9011,343,106.4547,7.1981,0.9598,-1.88253699355656,0.019983887672424,9.4175410649839,144.753579880332,0.32286729647389,8.97182164534526,127.056589859252,0.379437875036349,8.57026761398141,127.45126837958,8.92871077603714,8.57026761398141,8.94541778364072,0.3372494491960154,128.13005217955777,0.37943787503641246,128.46294837958007,0.32025883764990937,128.05148928827992,0.381201231414407,7.986270192348,113.805074419811,0.355945764033552,7.72819031382718,114.889763791989,0.387040054313631,7.94895558030926,113.989434542484
14.7,305,196.049,10.6092,0.9572,314,175.8971,8.9383,-0.1218,313,161.8057,9.5449,-0.1385,326,146.7209,9.9149,0.005,339,121.4151,8.6091,0.9566,343,107.1793,7.2938,0.9375,-1.9281069986424,-0.01892352104187,9.41564871287972,145.69514475162,0.302349573265386,9.00410837499265,127.957000696752,0.36423814268785,8.60821140148505,128.312089519729,8.96243572095674,8.60821140148505,8.97744366740571,0.3197767115374006,129.02629575165344,0.3642381426877961,129.32376951972856,0.3026861323957952,128.9492336550205,0.374885561960199,8.02375874854402,114.605575866856,0.353504100394311,7.76354072386661,115.664350343874,0.381122212893417,7.9870678015986,114.78623571158
14.8,305,197.1148,10.7061,0.977,314,176.7906,8.9313,-0.0192,313,162.7595,9.5306,-0.1459,326,147.7123,9.9131,-0.0392,339,122.281,8.707,0.9889,343,107.9133,7.3861,0.8921,-1.96397028504583,-0.058901786804199,9.40975853419929,146.63612060504,0.281785726986032,9.03434333231919,128.860435029984,0.348670954036663,8.64463521575383,129.176553041304,8.99441339211048,8.64463521575383,9.00771228064529,0.3022604972404963,129.9257370908645,0.3486709540366917,130.18823304130396,0.28530247547950083,129.85000488308503,0.368195826115723,8.06057833115559,115.409792720841,0.350552751736267,7.79859599904024,116.442457180019,0.374806989021269,8.02454850050073,115.586816526685
14.9,305,198.1904,10.8052,1.0034,314,177.684,8.936,0.1133,313,163.7118,9.5151,-0.1636,326,148.7034,9.9083,-0.0575,339,123.1566,8.8065,0.9874,343,108.6562,7.4731,0.8317,-1.99238306092175,-0.088731527328491,9.40088538146645,147.576209143187,0.262087245319717,9.06252190501779,129.766687220485,0.333207773095348,8.6795023111575,130.04450327242,9.02463944183453,8.6795023111575,9.03624252819324,0.2846457019285964,130.82820103504795,0.33320777309530314,131.0561832724197,0.26808429217540564,130.75362913590436,0.36115455413339,8.09669378656893,116.217656326727,0.347108309532762,7.83330682999351,117.224052321471,0.368118545934592,8.06136035509419,116.391111969464
15.0,305,199.2759,10.9064,1.0171,314,178.5785,8.9545,0.2547,313,164.6624,9.497,-0.1975,326,149.6925,9.8741,-0.0535,339,124.0422,8.9041,0.9516,343,109.4076,7.5539,0.7707,-2.01784968038706,-0.100847244262695,9.39080065704018,148.515289208891,0.244949739605279,9.08873062954977,130.67556028344,0.318488926883451,8.71282308846703,130.915785581266,9.05310401202739,8.71282308846703,9.06305095741078,0.2670061608951002,131.7335114362507,0.31848892688350006,131.9274655812664,0.25100458307989015,131.65993423164542,0.353783532193971,8.13207213978833,117.029094623045,0.343204149367356,7.86762724493025,118.009099025217,0.361077859327809,8.09746814102697,117.199053394271
15.1,305,200.3716,11.0077,1.007,314,179.4755,8.9863,0.3811,313,165.6109,9.4744,-0.2533,326,150.6797,9.8693,-0.0429,339,124.9372,8.997,0.8936,343,110.1667,7.6293,0.7222,-1.9978550084987,-0.056412816047668,9.38515937543541,149.453805146435,0.227891847150087,9.11322560351029,131.586882843791,0.303892667247212,8.74467198115538,131.790252779382,9.0798046281169,8.74467198115538,9.08815141571877,0.2493616160587031,132.64149189906237,0.3038926672472009,132.80193277938193,0.2340373276619978,132.56874937321732,0.346107425483296,8.16668288233666,117.844032374151,0.338895627495172,7.90151680767977,118.797556227847,0.353707377124198,8.13283887873939,118.010568745259
15.2,305,201.4774,11.1071,0.9788,314,180.3763,9.0295,0.479,313,166.5569,9.4454,-0.3239,326,151.6664,9.8652,-0.0392,339,125.8413,9.0836,0.8259,343,110.9332,7.7007,0.6948,-2.02984136124672,-0.108254671096802,9.37433390832573,150.391238537267,0.212449444358163,9.1360147882253,132.500484322614,0.289813967450241,8.7750612478801,132.66775890417,9.10474078972277,8.7750612478801,9.11155514848497,0.23196720151959838,133.55196597803467,0.2898139674502076,133.67943890416996,0.2171525750278036,133.4799048880658,0.338153759556626,8.20049825829232,118.662391431182,0.334212004657467,7.93493800814551,119.589378968639,0.346029024318599,8.16744178117125,118.825582778254
15.3,305,202.5929,11.2035,0.9466,314,181.2818,9.0811,0.5494,313,167.4997,9.4096,-0.39,326,152.6527,9.8612,-0.041,339,126.7536,9.1631,0.7546,343,111.7068,7.7705,0.6884,-2.0701310882889,-0.101272940635681,9.36420661426216,151.327659198693,0.197383092882438,9.15725973266112,133.41621029588,0.275959299804616,8.80404264462512,133.548163168632,9.12793750987473,8.80404264462512,9.13327040598775,0.21491060464580158,134.46475972902215,0.27595929980460454,134.55984316863245,0.20032586613250913,134.3932319286646,0.329953400962728,8.23349359838859,119.484091024016,0.32919557592396,7.96785756573791,120.384518747333,0.338072405274557,8.2012490216987,119.644017318398
15.4,305,203.7179,11.2968,0.918,314,182.1928,9.1386,0.5987,313,168.4386,9.3682,-0.435,326,153.6387,9.857,-0.0411,339,127.6735,9.2354,0.6812,343,112.4874,7.8404,0.6967,-2.11871901805657,-0.123974919319153,9.35180912233025,152.262840110926,0.182498376740769,9.17699804194936,134.333910100075,0.262135509069062,8.83163857460558,134.431327026093,9.14942857033931,8.83163857460558,9.153302992601,0.1982676792058946,135.37970258605606,0.2621355090690969,135.44300702609303,0.18353486538648767,135.30856222792468,0.321536974372237,8.26564729582582,120.309048068727,0.32387553424922,8.00024511916283,121.182923881578,0.329868552236204,8.23423587692232,120.465791563329
15.5,305,204.8521,11.3873,0.8896,314,183.1098,9.2001,0.6261,313,169.3732,9.3238,-0.4518,326,154.6242,9.853,-0.0385,339,128.6003,9.3004,0.609,343,113.275,7.9118,0.7196,-2.17465146965242,-0.130120754241943,9.33879704690605,153.196719815617,0.16628874132884,9.19524787962344,135.253434888037,0.248048698553367,8.85785212551249,135.317112238644,9.1692553382599,8.85785212551249,9.17165647913965,0.18200047702899624,136.29662811988206,0.24804869855339362,136.32879223864427,0.16676518900441195,136.22572787583866,0.312932682157997,8.29694056404161,121.13717746172,0.318272425240026,8.03207236168683,121.98453975562,0.321449428010292,8.26638081972335,121.290822398161
15.6,305,205.9952,11.4747,0.8559,314,184.0329,9.263,0.6282,313,170.3033,9.2788,-0.4444,326,155.6093,9.8492,-0.0385,339,129.5333,9.3587,0.5492,343,114.0699,7.9867,0.7644,-2.23652623592721,-0.136115789413452,9.32518546796471,154.129238362413,0.151088132604263,9.21187675375632,136.174622563413,0.23437955948691,8.88265699536783,136.205377938181,9.1874553859628,8.88265699536783,9.18833299804009,0.16600817356350106,137.21537365847834,0.2343795594869036,137.21705793818103,0.1500040506319955,137.14456117564268,0.304162563740508,8.32735682041567,121.968392330943,0.312394941798121,8.06331185586665,122.789308966498,0.312843916884438,8.2976652114118,122.119024699718
15.7,305,207.1469,11.5584,0.8158,314,184.9623,9.3248,0.6045,313,171.229,9.2353,-0.4231,326,156.594,9.8449,-0.0468,339,130.4718,9.4123,0.5173,343,114.8726,8.0672,0.8304,-2.30245894310392,-0.146531105041504,9.31053235746056,155.06029159816,0.135244730862844,9.22698556701675,137.097321120115,0.220677459248724,8.90609495131652,137.095987433313,9.20405620331915,8.90609495131652,9.20333340310329,0.15003376136020208,138.13577927881025,0.22067745924870152,138.1076674333127,0.13324706088800653,138.064894515953,0.295242975612304,8.3568811179769,122.802604227863,0.306276237866096,8.09393947965326,123.597171533274,0.304075787309116,8.32807279014271,122.950311599796
15.8,305,208.3067,11.6379,0.7724,314,185.8977,9.3834,0.5635,313,172.1505,9.1942,-0.3977,326,157.5782,9.8394,-0.0635,339,131.4156,9.4645,0.5179,343,115.6837,8.1546,0.9036,-2.36932685654632,-0.155754327774048,9.29495692468315,155.989787290628,0.119277393427258,9.24051004010303,138.021372124125,0.206996190415945,8.92816269724139,137.988803703037,9.21905957945517,8.92816269724139,9.21665810919209,0.1340555969666113,139.0576852367558,0.20699619041598893,139.00048370303682,0.1164934266815898,138.98656032687222,0.286184275124137,8.38549954548931,123.639723261036,0.29993121268832,8.12393260092209,124.408065137303,0.295158512999564,8.35758864144267,123.784594671375
